472074562579.6496,484821809290.6022,527376250439.48065,538619106761.6754,556467990023.8606,560736062960.7672,590913201712.7725,580037989925.3281,618263336446.8601,623886809149.2664,5553197119290.263
2158615.7252361835,3409798.773689974,3552798.1557915476,3249122.836658822,2701595.641907355,3732781.9035630776,3310401.588665461,2791282.83915621,3554576.360757242,2953746.2135251807,31414720.038951054
3047320.6696352614,3769711.5288233696,4804487.046462707,4085562.4918078906,4010860.9550646646,3412538.050693012,3890181.5453630937,4310842.427456696,4178291.804458053,4775541.18889284,40285337.70865759
3221818.6600962593,4147672.0809005518,4399782.777531457,4965998.779672281,3992421.1985230315,5474566.804819144,4693095.455618294,4773640.345561027,4439871.357694619,3777962.6499823006,43886830.11039896
4123936.3691852908,3366670.0260588545,4832443.887116963,4238387.21235649,5127191.148539354,4952516.019998866,4957294.259384667,5600334.4261046685,5224350.060112649,3915961.4806074854,46339084.88946529
3870916.0419328655,3001735.7552140583,4843743.661087938,3803720.1203812966,3700166.543951368,4642656.770250904,5152118.926027751,5142758.056236158,6468246.711305167,4192577.4739439203,44818640.06033142
4600043.331699814,2727442.855279557,4346706.5137571255,2805949.959975758,2943618.8622424435,4059017.87266351,4869994.721186484,3985979.2265321836,5365980.752340262,4817251.565113326,40521985.660790466
3868419.3202972026,2077884.4933393495,3710727.5515229623,2184714.6221726863,2880292.195865872,3253324.838973321,4980180.228867021,3645812.803013878,5847515.1813739315,7344209.983658842,39793081.21908507
4622925.079809167,2313678.270636927,4264499.82557236,1526377.7772639447,1966745.4242065093,2374095.8811138133,4642958.143872464,3909551.987689002,5439048.260578214,6349412.3199893655,37409292.97073177
4585171.565868115,544771.7159897422,3765032.518433222,7446.108497282206,118450.31245349465,64887.632585131585,3255719.9475124255,814741.0713246209,3811746.9995147055,6049175.173569368,23017143.045748107
2604143.984380602,106733.90491024932,1363135.8379418447,373381.11295197037,604987.3505874698,435061.95629274956,2421927.2073354404,327785.10662843764,2051024.2932639427,4893517.675614155,15181698.42990686
1935058.5117004223,316741.5595418356,1022163.3444222448,718195.4530517943,667136.939508269,1054902.1400163698,1378560.247650769,655996.7512195942,781575.8229048565,3072263.7285907883,11602594.498606943
1684219.6754404556,831986.2796388543,547503.0784736518,1138524.818626698,971928.9781418449,1456178.5695990254,420834.11025688314,1642762.1234841866,23203.69267184196,1166542.618676287,9883683.945009729
1520782.5658971802,1640636.351072219,79946.03007441577,1145737.2082299723,1072111.6009779403,1805921.135878974,239244.17356881002,1937152.964274706,253834.59152063038,102730.95037672551,9798097.571871571
779858.6553933525,1694892.3824591339,435457.6454248249,2503280.3913197974,1577442.3097440552,2672302.7718070247,489383.1457116614,1920852.4852094303,517698.9522624563,473844.75051532546,13065013.489847062
382440.41430354834,1916051.303300342,1262763.052972015,2312812.9466080563,2692243.103113585,2223369.9259119793,742858.8150302338,2010103.2153096444,947138.6709163527,602653.0016537431,15092434.4491195
163112.25334002293,3070831.2114153393,1237471.9922359325,2805927.9972993243,2590846.1513648205,2735601.227651165,684533.8937627242,2394056.233208512,1746569.755695892,978559.4089007826,18407510.124874514
995699.9581543404,3842992.476265984,1781695.105158987,3322879.3784370464,3025460.4258344756,4155704.1931678597,1556975.8797787153,2908935.764402678,2970578.063677006,2189860.1692174375,26750781.41409453
1722708.2011721162,3781542.5495770783,2342246.49983197,5032813.387408574,3610365.311260266,4463542.968479673,2273770.1941969553,4908635.876640971,2845156.985089471,2577606.343799649,33558388.31745672
1941909.8403587507,4637292.12871497,3866342.4464203813,5301735.636406788,4254450.297694815,4843013.754652187,3191752.2030965243,4429670.924138026,3547856.9106464605,3652161.2131982055,39666185.35532711
1976574.2819231853,5224567.36455712,3264720.074316726,3954382.8361682417,5357222.246349941,5169135.476576925,2857608.6097737155,5752611.377021601,4506383.211646064,1812003.3606269066,39875208.838960424
3046323.221652097,2516585.4281590567,4376333.864724316,5576398.971689466,2934480.5423842645,6450053.497417028,4402096.696043258,6714177.5318996925,4184576.276134435,2041478.739000586,42242504.7691042
2773110.1344481786,2010038.0297793394,3565090.103533096,4698320.433564453,2292546.398431856,6342471.17105923,3856210.2722674846,5394089.265349881,4956587.636802207,3092680.507347309,38981143.95258303
4104676.200688539,1615073.764888279,4953025.937345798,2806849.74622005,1910060.873964236,4023755.8771549747,3965315.9122504382,5777499.990614982,5563970.961707376,3352083.5537029137,38072312.818537585
5059564.765157872,1068220.6336212833,5323969.554945162,1722625.1330538644,1353086.2268599248,2672856.272684068,4132575.111156659,3492178.5330825904,5602459.358083281,3669321.643093786,34096857.23173849
3868604.4241549876,585503.7401742196,4761636.12016937,948565.9791604527,637901.6819944371,998826.1021877103,4186234.6503575644,1657598.7418036745,5927458.820871447,4171367.9594576294,27743698.22033149
4983963.994260835,156862.83261274904,5774057.118295202,92363.35271715121,152046.20416783527,13807.596496384693,4895096.912684973,93566.36418926685,5741604.476900335,4267355.715240014,26170724.567564745
4084597.382689951,648432.2152810465,5983040.097556532,593944.5221290906,932699.0143483352,934676.4424802924,4187748.47881776,877419.8009339569,5562524.028147396,4920208.402733538,28725290.3851179
4271470.640662742,1487456.0246567328,5545680.216264636,1769909.904413868,1737275.59191541,1086999.305305882,3898769.249367085,1407701.9914014756,4691342.138119439,5450635.732502992,31347240.794610266
4691019.586580697,2224913.4519542754,6062581.132637655,2215992.23241608,2872313.2403908195,1749284.5812769383,2321801.9563915962,2435878.954892818,4219694.140555973,5338521.664135801,34132000.94123265
3556935.5447188835,2664133.680665876,2749486.532770295,3096243.23739233,1918884.7278675658,1730572.6673395913,944442.9471444534,2390888.782993804,1243612.053662647,3850376.3736554687,24145576.548210915
1917222.0357103604,3147724.4423667733,2111060.074527922,3634141.81986429,2825960.8077316293,1843848.902058665,293201.6735403849,3172696.2856398746,321493.7297484298,650542.9999595744,19917892.771147903
1537091.1719931683,3598434.047321019,1100267.0685741056,3045202.6038763756,3056125.5880465223,2019252.2992827413,384634.23253557394,3188905.6464131163,201540.26615797586,153433.9486574768,18284886.872858077
1156425.6641394692,3761344.3368967096,107889.5907417884,4663922.073574393,3253191.9788751043,2750164.793930851,1031458.5801978518,4819471.1437663445,459102.6721626667,538597.0521601925,22541567.88644537
366528.2339359626,3506987.2211659714,135209.24285632963,5591572.32085752,3465019.5978489406,2930191.834606345,875976.6213276212,4578511.526483669,775072.7728339657,1197136.1981830937,23422205.570099417
220263.6260010317,3096491.9658571775,100739.18083787788,5394688.12180076,3347130.090758067,2898509.7159367767,1534925.0406056154,5631992.1622289745,1671244.078651627,1263437.40210875,25159421.384786658
636287.978188091,2747980.7622302654,929331.0132032712,5046237.642265153,3490931.1757361353,3355784.5019948366,4496431.662027595,4098631.4103892185,2098839.296304267,1654779.608569121,28555235.050907955
