917375938.9015929,1090512729.8010194,1237237256.1551015,3245125924.8577137
226393.29787248265,333661.3218234484,198870.0287776928,758924.6484736239
77112.0287560769,266572.7176164778,280510.3052481098,624195.0516206645
400919.0475115476,178684.1640647012,291109.6235518799,870712.8351281286
209168.5287171209,308689.565904856,332208.85515963804,850066.949781615
126923.5656234516,560110.0468941776,673215.6988318061,1360249.3113494352
375564.92485342146,434268.1623223497,373969.4512620141,1183802.538437785
114239.41634838484,515911.87352022476,502515.96222588274,1132667.2520944923
537389.0724034592,457511.9977881473,650189.2731109292,1645090.3433025358
432571.2183280572,369514.8866143914,620078.984770303,1422165.0897127516
343702.64569479367,527606.4782115968,620492.6973305,1491801.8212368905
368387.2929800435,555976.1584906012,598716.7100329748,1523080.1615036195
525471.507141303,789878.2057442655,623744.9229215,1939094.6358070686
612194.9943714548,312325.9030691351,818675.5870176263,1743196.4844582162
535595.8914456625,752843.9439761395,606096.1052000073,1894535.9406218093
624306.3247266001,671919.4663238815,743335.3825139869,2039561.1735644685
755897.6912476418,249920.69711668594,648903.9432243388,1654722.3315886664
799722.76634959,760495.0356837559,537936.0093814976,2098153.8114148434
666002.7852968737,558123.1954260776,911137.0811888042,2135263.0619117552
622304.8255132854,698131.8271367695,558928.0797382907,1879364.7323883458
665224.6288085817,710298.6388441256,531825.7793807905,1907349.0470334976
573788.3630509473,707913.9141571564,592762.892617051,1874465.1698251548
661544.2839544641,596897.8247436511,678788.4251920283,1937230.5338901435
711036.200865876,736661.4887101603,348524.4561851229,1796222.1457611592
740792.1111814162,637761.4216617214,819682.1082445824,2198235.64108772
541027.014073889,765730.3173717106,486257.96845453733,1793015.299900137
558986.4247915286,302029.9837633784,400801.9133280757,1261818.3218829827
519123.8484597579,766141.6616120504,618292.7859283249,1903558.2960001333
718554.7888183938,830394.1619221396,576351.765868568,2125300.7166091013
804267.6421274029,405070.85090836696,743868.2481151404,1953206.7411509105
347871.9496935976,772737.923980721,290172.39655700105,1410782.2702313196
593834.7203413731,436838.24000737455,621115.5727205045,1651788.533069252
733839.025622761,742943.5511759305,747716.9026534139,2224499.4794521052
533852.5354300077,561656.0956891476,769929.3761947603,1865438.0073139155
401915.61693330185,844556.1156052763,540428.273671851,1786900.0062104291
606964.2239301242,657225.9440056005,808182.7045212402,2072372.872456965
672563.4793732156,643825.9710623345,726490.1459776806,2042879.5964132305
596650.8498675815,848491.515369633,485528.91399536387,1930671.2792325784
773471.9218662401,734426.4388055061,672337.9419675362,2180236.3026392823
455392.4682804863,375012.25116067106,543708.1282337446,1374112.847674902
316076.0971178347,705672.4861479499,1023265.5456567388,2045014.1289225235
795208.3691484643,882467.7401100834,407502.5592717743,2085178.668530322
436736.72457518935,899924.1901574184,630734.0864236692,1967395.001156277
763908.9995940378,342054.17126741185,976107.8114600546,2082070.982321504
949165.6192200118,657683.1393265349,565128.8884345456,2171977.646981092
492390.4154582198,892204.511973044,551328.2727837475,1935923.2002150114
654515.4673758068,577561.6184533251,727425.1322557532,1959502.2180848848
556094.5177804425,945222.2971328849,526603.6287114321,2027920.4436247596
684963.7000803766,436890.72120107437,664700.8967614287,1786555.3180428795
650047.7026131981,764651.4581296728,713315.1818102755,2128014.3425531466
497726.17589111393,613969.1985063597,585826.244754572,1697521.6191520458
713712.3019263447,714695.7562045899,728328.1740857116,2156736.232216646
512270.0753622657,1060595.1492912788,363941.4126179135,1936806.6372714578
766633.4952896296,667681.2760610437,735119.0527248845,2169433.8240755578
552490.3526852591,443599.31147806015,662104.1148261101,1658193.7789894291
616190.3665607931,720481.3976140978,607463.6129291811,1944135.377104072
973642.390565341,516433.72524961806,544478.0972274608,2034554.2130424199
492729.4660072489,776558.7796408347,572000.6516866355,1841288.897334719
743000.6444928404,508133.22391949827,832411.1496745357,2083545.0180868744
943019.9416252053,753388.8282437777,401049.47633306193,2097458.246202045
682232.353658954,592916.7469382989,748997.5411086894,2024146.6417059423
655404.4897098173,690140.4021409816,834782.0491314349,2180326.9409822337
785876.3229288831,784670.4092113092,681471.9708121025,2252018.7029522946
719920.4839068545,527942.6733654097,503549.3426339309,1751412.4999061953
712264.2064416459,795743.8289978823,746845.0827577004,2254853.1181972283
617494.8335000844,842266.5625110666,602262.4811566722,2062023.8771678233
843336.318896234,699302.9473957418,616462.6551492214,2159101.9214411974
444172.77263717644,909432.736256566,487179.73103274463,1840785.2399264872
522967.04022898024,676170.1276433079,822777.2632917454,2021914.4311640337
607038.4036274818,557698.8821943507,601394.5365994277,1766131.8224212602
701378.7349099627,949046.5877839979,361630.99718389695,2012056.3198778578
804296.5914725586,718750.9157844728,599541.669500212,2122589.1767572435
762675.9070928334,656402.4403704369,641847.6438366949,2060925.991299965
421688.0150149372,718217.1417449674,743942.3224766158,1883847.4792365204
645015.058009661,670990.5425298874,815058.468103789,2131064.068643337
503691.8457853461,643349.7565402896,744282.4994719971,1891324.1017976329
736657.9286972897,544145.1886976486,660113.668468854,1940916.785863792
614918.6357816767,524537.5117393746,686119.2156358974,1825575.3631569487
620929.7848426518,701842.6425908897,602862.7821678914,1925635.209601433
834428.3836290604,736338.1778420139,357331.19282512827,1928097.7542962027
361866.7881539911,570822.1160176293,686727.1846949193,1619416.0888665398
717066.0073125828,702909.6482314795,836918.7526076471,2256894.4081517095
825679.3284303742,861959.6368851097,517930.5953289417,2205569.5606444255
711583.8988370391,540773.4091189757,691849.6687365175,1944206.9766925322
753646.115575613,602694.7389048779,884877.581336149,2241218.43581664
761705.5334495411,564705.3165000016,680053.1895281038,2006464.0394776464
919296.8741364995,597667.3761885774,660428.3794246775,2177392.6297497544
389603.14122643997,979692.8049116664,545724.1778438898,1915020.123981996
590219.982047205,810421.819968579,497980.4492326696,1898622.2512484535
763910.6925126961,691793.0254905986,922721.0399453774,2378424.7579486724
930103.7142609358,317718.880918672,717529.0628715055,1965351.6580511134
809238.3610466319,698083.8733513018,669853.117140662,2177175.3515385957
601920.9614789949,701918.1805939595,682285.3587086439,1986124.5007815985
753458.0876001074,639844.6842636686,629737.0003190342,2023039.7721828101
872430.985415242,780527.0598758504,800077.5623376092,2453035.6076287017
435324.25726025127,800894.3483268162,703769.178168343,1939987.7837554105
824387.5238899323,524489.3057157442,793578.5060343863,2142455.3356400626
517655.06603591784,541980.3611752224,827782.9645126074,1887418.3917237478
558668.4032733863,695612.9361306804,858749.5452565762,2113030.8846606426
945847.3168683455,791409.051086194,611313.4238233991,2348569.7917779386
581026.1206064868,735476.1646492111,765118.5884296811,2081620.873685379
634090.6689182648,816895.5601969805,771067.2405925733,2222053.4697078187
562137.0224211147,548744.1199896472,601439.0036955109,1712320.146106273
607829.3383785082,560445.1195794254,509018.2775963046,1677292.7355542383
1025335.5320317837,548272.8951635781,548970.3901001984,2122578.81729556
949685.8619948026,563638.1330379216,898988.9945131254,2412312.9895458496
843317.914118925,589119.8550782818,849561.6642000903,2281999.4333972973
557692.9780433787,637545.8492047983,885405.5408971438,2080644.3681453208
556898.1102498135,710544.2169349177,851562.7972042001,2119005.1243889313
822275.9770530007,876534.3586031109,498769.23254402593,2197579.5682001375
631674.3383372868,642033.9421851903,951911.5475839752,2225619.8281064522
607157.5644085485,642923.8652249993,818516.787719965,2068598.2173535128
684668.8453363156,693091.5091118737,782543.0373010755,2160303.3917492647
659584.1126544363,702329.1806813687,557308.5595111161,1919221.852846921
596553.0842651407,617799.1874223055,841390.9877282664,2055743.2594157127
748560.019010559,608510.781323077,577138.9720233328,1934209.7723569688
671531.4622825289,912876.3580243383,751123.3513797281,2335531.1716865953
469200.63481184357,881536.3630201363,633978.6783609587,1984715.6761929384
717438.6732907778,655652.3092590482,845295.348745775,2218386.331295601
840857.4103193667,762340.5625387956,608529.7137440759,2211727.686602238
536477.875391431,714970.6410530405,900443.1056368983,2151891.62208137
561363.9640055783,888963.3612165767,662691.7765480392,2113019.1017701942
506287.44376868504,598957.172390205,661347.4136006337,1766592.029759524
697778.8861584439,740706.1544617967,643835.4207070203,2082320.4613272608
822640.9390685859,566486.8561688678,737025.3452036221,2126153.140441076
817068.3750114226,592681.1777496291,524975.0981080625,1934724.6508691143
516399.74916025065,712309.2235489546,875568.2299773855,2104277.2026865906
885289.2346471483,482422.0024210544,764076.1862820395,2131787.4233502424
795068.0738986923,725028.4284994518,761696.7912017629,2281793.293599907
397981.98642095807,1079178.2270375004,372197.57749204745,1849357.790950506
717366.283818765,754684.2130590827,683411.6460108908,2155462.142888739
771638.3692617952,394900.26403261855,728008.8618541027,1894547.4951485165
639429.7833698823,1094692.3897359397,412204.4880700595,2146326.6611758815
717892.6239500608,998429.5364835053,848580.2308943869,2564902.391327953
873004.7717363162,519587.73144834867,756666.1698320505,2149258.6730167153
973389.1846062487,620190.8750088299,668619.4936962338,2262199.5533113126
735552.1577125656,713527.098403872,762951.4538058331,2212030.709922271
377327.67210546683,805771.8623145752,835819.0619930088,2018918.5964130508
741035.31410919,588636.8474824225,751623.6179943708,2081295.7795859831
718729.3575347435,721316.4403626506,947045.7352760758,2387091.53317347
884954.2285631732,770138.5812903405,447939.5607358503,2103032.370589364
912920.2824601481,574485.457232746,590634.2913435593,2078040.0310364533
712732.5781529999,746605.7832658042,838165.1197969185,2297503.481215723
633640.0219937107,457365.4275601648,823491.4628278781,1914496.9123817536
726906.0339032711,624729.8192891155,572147.6412742566,1923783.4944666433
780853.6592029218,825682.7425079681,852694.8063819861,2459231.208092876
515741.69688051235,870743.7101952998,669781.7184765436,2056267.1255523558
734104.0763008159,813079.9178961552,650378.1007196788,2197562.0949166496
696236.4301684427,958126.8981191294,561434.0287129085,2215797.3570004804
490017.1389088359,810418.8555342973,845250.7636381536,2145686.7580812867
644042.6599144553,539088.4745831802,809706.3557266418,1992837.4902242774
666169.3904354988,713395.7090720129,748354.9679666696,2127920.0674741813
752407.2948063009,739385.3178279564,492660.06375168805,1984452.6763859454
762882.964217447,570153.1857109966,937421.4512660134,2270457.601194457
736716.8735150226,845237.2780703128,682362.4213334643,2264316.5729187997
607300.6151051053,457522.1915929607,605115.0268260515,1669937.8335241175
690779.459347242,774355.5902228245,951555.7696040142,2416690.8191740806
822516.5883842986,434813.4934846127,808782.269024764,2066112.3508936753
831882.8902058819,486159.3072413546,907064.1745671496,2225106.372014386
852261.182324023,476875.8571648733,926055.5110848366,2255192.5505737327
738578.8936947347,779879.515438888,669761.3739199914,2188219.783053614
530561.4222882729,641544.1029748617,1099663.1009759617,2271768.6262390963
840210.9501514703,550451.5443237653,572941.1883279266,1963603.6828031624
594956.0488583236,747250.4202666262,709645.6133774415,2051852.0825023912
679762.1226546746,404634.37503072707,649524.5353549611,1733921.0330403629
681965.5600286698,767014.6824152042,894705.805443561,2343686.047887435
514734.3374230071,777555.9836242079,597143.0805488641,1889433.401596079
747858.3777653552,830602.3705624118,649557.276096094,2228018.024423861
774101.7137761796,645504.9313881649,767290.7248602537,2186897.370024598
343683.1520733595,811513.1608128458,754575.5235685209,1909771.8364547263
779323.6881537758,719091.2879364233,748824.7919263358,2247239.768016535
749967.6511801938,696230.8574455307,762429.7906637322,2208628.2992894566
625109.1436133367,623872.5927179798,722097.6096150711,1971079.3459463879
599976.7037678292,578441.0100734378,1013875.1908556485,2192292.9046969153
649995.6714540778,689648.6268957952,614272.1306550617,1953916.4290049348
654254.0346078975,518888.81387683656,689221.517903121,1862364.366387855
620691.7251048007,950718.2297202487,531253.9339622892,2102663.8887873385
582938.9507672063,585912.7915292131,1099894.161115326,2268745.903411745
545797.6242799719,540465.2820610097,1108727.1086124983,2194990.01495348
670499.8597549296,685593.8438314012,903700.5492060878,2259794.2527924185
676128.0818992978,705784.4311826231,878779.6521566343,2260692.165238555
804744.2073868882,683434.8265460747,573562.9802578938,2061742.0141908568
708465.9446700399,677312.1267645286,568008.1161319597,1953786.1875665283
929138.3987190729,581694.5597435709,502059.3918658768,2012892.3503285206
801459.3015399317,725363.1175074325,698492.9205061676,2225315.3395535317
583046.2251720355,547455.8207106096,767655.0125047625,1898157.0583874076
484391.52350483753,834227.6414461724,865230.1121984881,2183849.277149498
495464.4807613195,411038.66862645483,819987.2840111514,1726490.4333989257
1081849.0668406934,544040.3563436554,535862.7705059841,2161752.1936903326
410289.6655315256,908372.9694275333,679370.1344313518,1998032.7693904107
711504.6834590868,634087.4612670774,550328.0177348439,1895920.162461008
656458.6209538624,627277.5214825429,633289.6617051262,1917025.8041415312
707195.5345277906,813347.3809126085,745949.8219041404,2266492.7373445397
697980.9093770739,893468.8708126122,569898.8076019242,2161348.58779161
692450.3597496217,459137.18608154665,500855.28592476575,1652442.831755934
581972.4447449999,603861.0678103372,548617.2640383163,1734450.7765936535
730272.3699152871,602614.0975862645,842650.2946163303,2175536.762117882
693510.404972805,763026.2423978843,890242.981607789,2346779.6289784783
492244.7696948985,506296.5592266195,980727.6677122107,1979268.9966337287
780829.3084987194,844336.8058442494,668615.9742824262,2293782.088625395
737796.5451021611,317083.07636751764,1292910.1343941393,2347789.7558638183
