48838.52469386792,47246.556642648386,50562.136689293475,51119.272635943686,51515.25210254269,48042.87006601229,50383.21423023257,49884.54202632496,54003.79041087415,451596.1594977402
716.931029957316,331.4862924319063,331.7793159706415,332.5458098568227,335.06634785478514,339.77075675753673,338.7584032704966,337.46695360140563,335.9798058249835,3399.784715525894
447.9056269806027,447.83757721842176,223.95789569234452,447.9509219216537,445.2674619159166,222.4328933581229,446.6247283835452,449.35776775691284,451.8175275313083,3583.152400758828
228.22366365658291,227.9062753113204,456.1629707354481,227.90601731653186,229.3951535992507,459.12537564117696,229.4268891543847,229.28950143124717,229.28806519075374,2516.7239120366967
458.98610980972035,459.4142773852215,229.63684188734499,459.2006174782473,458.7733183239553,229.43264118329213,459.8382030992153,460.4919911738113,460.7589938837917,3676.5329942246
229.37962885740967,229.48677667354465,458.9363065499318,229.59357952747374,229.48627966157238,458.330014123715,228.9470373185553,228.73847341042077,228.0763951605704,2520.974491283194
450.784176900799,449.7533318231838,223.76814235953847,446.0801085517639,222.23342355429375,222.43471193703442,443.1332270364928,443.065205720266,442.86496888256147,3344.117296765934
224.0286469533402,224.54046051593318,451.13913720112197,226.29770662449894,454.2683331050634,452.80403866746104,227.106110648674,227.00219767284136,227.55478395323365,2714.741415342168
456.13310258569294,456.13005398072136,228.17343242436422,228.38425697628554,228.91626728157757,230.0103291043909,460.9937396251469,461.7587151179399,461.2684581818457,3211.768355277965
231.44217135586507,229.76289843276294,459.093966721794,456.7480476770181,455.0562308984411,453.9605805463336,226.97468613874045,226.73575731734388,227.36620707039222,2967.140546158691
454.45870406535573,457.1086260421234,228.6606130906754,229.51448195573863,230.26732644277223,230.69911046472455,461.083797724773,461.73493998009275,460.86758022225854,3214.3951799885144
229.1473747709398,229.25391408178967,458.0097543419584,458.5080370078479,458.5077759525419,458.9370911813539,229.422627609879,229.61358503322455,230.182368850252,2981.5825288297865
231.19255486050008,463.03871048907496,231.9556381509137,231.9563864378394,231.93514231137482,231.41027484530144,463.13100770138277,231.39652401666018,462.11924269280087,2778.135481505849
461.5795352624947,230.7597963392553,461.0025538412149,460.0669648366052,460.10849630213505,230.46486395898015,230.57294906224865,461.0471050959243,230.63544445530198,3226.23770915416
230.98340615482013,461.81029811044067,230.96432709177228,231.41886661803642,231.31004032167726,462.83496675867735,231.20123667710897,231.11691524811997,462.1604559289042,2773.8005129095573
460.5952882498398,228.79475184844128,456.33559015460776,455.4715815807459,453.37337865267256,224.82197188722998,447.8398186454935,446.6717961688476,222.8412950848124,3396.745472272691
222.70416525674355,448.0504135907143,224.6383966886894,225.0497626278942,225.56514588092674,454.25649466578597,228.23773857499606,228.87715285780695,458.3936710411334,2715.772941184691
460.4757712636572,230.346495826222,460.4977316105719,460.2617018311904,461.12171077607667,230.7791590729566,460.9687238657185,459.40096367903044,229.7006652909266,3453.552923216351
229.77068650247557,459.5400618414029,229.34132257671325,228.38228799751525,227.85463639916352,455.705610957582,228.17014824794026,228.70100447026985,228.80751907898102,2516.2732780720435
454.33737733467365,227.27378041614847,455.17866228836454,455.3897795801965,454.96799769224066,226.54065783308556,716.484011070236,453.06729591119705,452.8721800452138,3896.111742171357
227.66118584163863,453.014079721522,225.98643519642565,226.29857147240887,226.2927720305357,454.4802481274354,492.5143706793542,492.3686072069902,227.34538462311554,3025.961654899426
