2208294701.362478,1534448305.1617615,2589791987.443739,1614937048.6449113,2821287719.166913,1419139836.9799204,2878187868.522709,1545902932.8759255,2939660726.0881658,1410201042.6067505,20961852168.853275
4664345.4835731145,3832439.647970637,4197336.362769599,4207074.959929983,4462603.700912776,5389470.974815223,4441648.93495414,5446678.161196283,4769683.824860207,3481121.6286307466,44892403.67961272
4390742.196838362,4820078.724474543,4352017.704898831,5334052.552810507,6720854.602343196,6329086.872267703,4950798.517127594,5070778.300950308,7250939.673371339,2923453.516847185,52142802.66192957
5994382.3094353,4868981.425451229,5010233.560176015,6666599.4656333,6071779.202509599,6593144.677026317,5332523.28830489,2835038.107404738,5741291.374996563,7266422.946931304,56380396.35786925
6744220.274695975,6332690.531916774,7074315.1021744525,7114877.211700433,7836424.999733616,8323180.08503072,6945129.645319159,224.1451012561156,8562957.316518035,8443153.649588106,67377172.96177852
8037500.556096244,8523853.820838278,8873848.250426088,610442.4252923444,9444767.99992158,9115055.150048813,8029827.589331482,223.8696625730135,9054449.05750299,9751846.916572602,71441815.635693
6613466.411514469,8689021.93368225,9071144.292788582,224.44193412847153,9069138.306332244,9697331.67464637,8223104.6299790405,445.7389826737153,9774435.174486509,11741854.935386088,72880167.53973235
869656.5849864729,6338966.886163413,8289337.26809935,450.3435781726071,5825743.791722658,10766397.689583812,9483328.385022731,226.71959470188116,9349363.430997211,7606603.239733572,58530074.33948209
3186078.701122213,2117169.603527027,2418991.6422343035,226.27293408235178,273960.5855044493,1329287.5630827646,1213643.5104988015,454.75167299067476,711712.0428324643,839486.7430855979,12091011.416494694
4643103.398955412,33905.00750206752,681165.920521093,227.64311495408674,966511.2137569921,1148666.5585500628,948666.9537625826,227.85507479291468,833735.9467226211,816063.7588554075,10072274.256815987
4252817.700717151,683126.9688091872,455696.62622936023,452.7222248144686,2310137.5411622976,1749971.1211938458,2257108.8288272335,226.00647664947502,2775776.401775648,1739646.6013576325,16224960.518773822
2730420.0120377936,1393109.7363588284,2158547.4147285717,224.17317913413774,4603480.53746637,224.55874346699005,5000836.569669178,449.3465850375968,3372712.258813866,2957737.7790007954,22217742.38658304
742113.0538689478,3233800.761646332,2684423.492095346,227.27039380768284,6315890.001671819,228.1004529116355,7327982.025999835,228.19978683763784,5318632.621573413,1298452.5268906795,26921978.054379933
2063600.3875793754,228.84335814472448,4079039.2066651285,456.7662858893061,9215391.192531148,453.48974748484966,9995528.30787111,225.66934067635142,8071837.53564161,451.1969190884202,33427212.595939655
1429429.4869713502,453.1859559272405,5355116.508163029,227.6324076336446,13264397.581807023,229.38509102696372,10715976.42114937,460.6930443623356,8501680.341629697,230.8539159486258,39268202.090135366
2184435.4015635294,230.45209576108857,7487581.578454911,230.3229105675766,11727823.864215435,230.14934525272503,12619940.491421504,229.43230128265688,11240702.193371248,229.19245206036493,45261633.07813154
2715734.36879025,229.45554757752933,8133489.738119487,453.72133515729405,11096742.124529729,451.356237141241,14675014.441020017,226.50811018068416,12757551.473107293,448.71858952920974,49380341.90538636
6376109.008286753,447.20743185902097,7456116.338734576,226.34304373757342,13934064.453856017,227.80193828978304,17330525.421732835,455.73599054421794,11262758.999180436,228.52302590357397,56361159.83322095
6175073.879346687,227.7716298748485,8031557.649139977,452.8300603457496,14726705.510175003,224.88533200721014,14413438.35079888,224.94729520684206,15944164.834491337,226.72013086543961,59292297.378400184
10515974.776286079,228.33188333952006,6578317.085997974,228.94352255580486,19570655.916941434,460.9683544550153,18348389.30919987,228.55049895871707,13556085.865357822,454.0528266806165,68571023.80086918
8605638.307232117,453.5989198877305,10818923.61861814,227.4117164933385,16741562.43221957,227.45328672343098,14965241.332818,458.60825199028596,16636216.71685417,230.82792417369816,67769180.30784127
10745675.95645709,231.0355451672784,11686056.818681393,459.91068448651805,15424084.775935527,229.90410964692055,16023571.658188637,229.6810900573203,17271010.370290212,228.94300185939025,71151779.05398408
12890823.807380287,228.94396514961952,10255609.14402893,230.12214408475606,10824252.964539627,459.5452540929049,7671379.440593124,229.984684563349,11524942.768654753,461.4141886405343,53168618.13543326
14052254.226850022,461.4892834244996,13833305.213696793,228.26400432385805,4699783.24023902,228.4653773146937,1180940.4122520464,456.98007167261215,875847.1188660333,228.3910450317896,34643733.80168568
12889071.595638687,228.00742845895263,15983612.818203902,230.42210661308792,872636.7747650007,230.19731810382254,1987597.7277704433,229.21627609979393,1824399.428022026,228.42382510015622,33558464.61135443
13136733.532351144,228.3659156995292,17884943.517036457,456.63911505819794,1353960.7017694796,457.10613519790445,1475326.7675281963,229.4651455657472,2673971.737287767,460.7423333894405,36526768.57461795
12731262.662349816,461.38341741640164,15236888.557525214,229.84765157095475,1743626.1536700015,228.919599001301,3431278.4484103983,457.5836795346309,3405483.8321390017,228.64856337833658,36550146.037005335
14639288.221937893,228.64472020274349,15062964.58101007,228.8442945843018,2084490.6458778589,229.69193856980036,4975477.5294378325,229.901458042759,5568678.787129928,229.99359118915314,42332046.841396175
5003583.753874151,230.0811440322286,6658125.102206598,460.86246354419603,3414402.4549483536,461.4560694774408,4870770.855534516,499.6529477176499,5201512.744216882,730.4611362821832,25150777.42454155
2898351.134817184,459.27158835994976,1300488.1631252274,229.635872757696,4475573.139747519,229.46909483492604,4983173.759187432,458.8779374964529,7142372.785948153,228.87952068295084,20801565.116839647
2866590.156191394,229.43287649970648,721703.9530327251,229.67729069984597,4000738.608891838,228.52118422583493,5470683.682701512,228.41299238451634,7223339.724303031,228.6828980166963,20284200.85236233
854139.479681889,228.71435884257875,939755.9607084837,457.87038339475936,6331365.733411816,460.399005504849,7006777.810340938,228.782973976732,8019463.897569944,456.5589638999817,23153335.20739869
1304412.7327262072,456.04558766216445,2787281.1627797247,226.3854969596047,7567287.38181696,226.01538228376734,7020502.029302518,12679606.744039001,8526570.706785087,226.629657254692,39886795.833573654
2762340.541670958,226.75792401875952,4471557.0058169905,959682.4177679943,6546707.54692646,227.24199644948828,6997430.253327374,14195556.44743746,8415030.03460808,227.7629202748406,44348986.01039606
1666253.5244985393,228.24200796508143,2855373.0080313315,11794306.83114315,7869383.285770239,458.15223368639926,5717795.2282428695,10345285.830582934,9965085.326326119,457.73728940727096,50214627.16612624
2846676.6240112293,458.13680369929034,3735595.930629904,12195820.590386037,7086945.339159716,228.6618596851289,6647344.005067715,12240090.206661245,9770724.205823386,229.57122147800393,54524113.271624096
2966506.482269363,228.79178776654047,5773655.950390859,10779255.176139336,7112845.772446162,225.89852313521445,9993026.349148404,15836916.208786119,9974447.275087778,224.57710454942264,62437332.48168347
3609727.1332777916,224.75957586001326,5408138.953217257,12660640.800886774,8439407.416587103,452.2374982282404,10572244.9244348,20394870.978884228,9013207.567191726,452.1926526490486,70099366.96420641
4199541.003616682,450.96628436287756,5829580.200299886,12546708.702340368,9446054.92236286,225.05008966720573,9738448.400361184,15706272.623428058,9785741.113264192,224.29065834149105,67253247.2727056
