331579266078.6042,309581498162.9736,328510512571.5118,314565052454.1639,317698836852.9622,306046484155.3095,306194068616.7417,301615193866.5689,320352071598.8417,299286883603.41785,3135429867961.095
241055.8847416746,3706667.867163754,202189.09824429077,3078072.017260936,4906261.660648958,6203311.940576723,2892598.8697280902,1843874.5334749457,7963313.90710125,2399756.6042261217,33437102.383166738
4514874.398368319,5426714.4045334505,5104835.7894744985,5331404.450861703,7619969.133719485,5726108.051065015,8189684.808463723,2273508.482128437,9637128.243730087,4115972.2996725873,57940200.06201731
2801376.2948594005,8626239.144773817,7870374.168667915,7863618.622026799,6510336.3480731575,5188377.196830228,10122104.03559786,2244265.945903628,2693054.265283326,4008314.4702444654,57928060.4922606
3171480.9621140896,9065887.58333229,5484212.638106631,7610900.013608833,6759737.663015723,3855770.0538439485,4878633.304431206,2227831.1615204248,6189055.452420254,4108699.6987086125,53352208.53110202
290565.78757245536,6315686.684414912,4685636.477169042,9006932.696802069,9818422.735544985,7207063.744542205,8960745.515462724,2723876.6639916045,3916463.1927219885,4705020.747496247,57630414.24571823
878939.096637847,5040744.265770782,2841130.7015237696,1050013.1106656303,2716484.9353073747,7319159.77765056,3931315.014961642,1072221.6878668403,5196655.067682477,5293201.485381507,35339865.14344843
435763.75451303436,1587539.504571885,7541952.742110829,6931433.884295228,6205548.039230927,8044219.828999672,7536362.45920673,2589249.6651419685,6745283.116364071,4561248.910718062,52178601.90515241
430325.07247265143,7044802.805747876,6658153.551668921,7230174.479345052,6504883.641084512,2577003.254646461,8046573.5784044005,1103765.0549052823,7727673.4311361015,4320795.06255527,51644149.93196653
3277544.078888362,4165041.1936074123,6554178.388291656,5137397.107292237,7006728.742285564,7571549.574804128,6288724.314650118,3140994.3428516565,7623960.303728837,5779923.20893026,56546041.25533023
4419170.8356596185,7616714.649576079,5649347.274833337,3829931.757097483,4971579.95178845,7831206.381975153,8166862.41561687,2419166.905863243,6491491.197347419,368822.1664312701,51764293.536188915
1679198.8586361257,5937659.313472165,1277956.3263859386,5976030.107835462,5658497.883829808,4555131.342166748,6055593.210529112,278955.00670474116,7981579.888248435,1977859.2737126348,41378461.21152117
6477099.1210383875,8562028.758930454,1867871.326061286,3406491.3182697124,6732987.006192471,7404317.999558305,5051798.146230618,4370685.014591047,8292278.074508847,3217739.338475457,55383296.10385658
7215910.171198506,3822079.5611018725,3154921.8819526844,6909367.342976496,512524.81220278936,5502465.711135332,4186603.249687349,1990806.0566350329,3007985.352496289,7083420.038921218,43386084.17830756
874360.6910868594,3240301.834387673,7855940.524275115,10044653.524195319,2576323.3985668914,8643729.537343338,9396196.741821725,2188167.687376726,6248864.402643749,8079102.355051254,59147640.696748644
6726567.271706273,10804348.203108445,7102327.775453768,5005784.178503466,6014655.565471763,2892139.498781661,1492280.6999230727,5017774.263868291,8364944.988001215,1141491.9316280312,54562314.37644598
9141690.039696265,8385445.3542908,11162179.287455099,9217586.199422855,7726412.920877614,11036514.986492937,7330166.7187189665,2367765.2732282025,9773541.887719184,6419333.947666651,82560636.61556858
3804167.2294366322,5579585.675863353,6477958.178221341,3496463.4504285906,4090583.949090461,2955931.9305557683,8438968.031152882,3127258.9526414126,5422296.039016328,10674725.999333227,54067939.435739994
12196283.98509619,8779143.792344801,10021125.011024475,7792566.3500255,7575880.027338481,8046175.77605668,6115587.235433942,6043194.299055663,8379903.782853572,5765418.4662004495,80715278.72542976
7169292.607972808,5682316.335774451,6248238.357103553,8363275.016934213,4246981.680525844,4853266.24154528,7308289.859375843,5948093.609107983,5513989.36598997,8743174.31402705,64076917.38835699
